id,date,commodity,unit,min,max,avg
2916,2026-01-28,भन्टा लाम्चो,के.जी.,45.0,60.0,51.25
2917,2026-01-28,भिण्डी,के.जी.,120.0,140.0,128.33
2918,2026-01-28,भुई कटहर,प्रति गोटा,145.0,155.0,150.0
2919,2026-01-28,भेडे खु्र्सानी,के.जी.,75.0,85.0,78.75
2920,2026-01-28,मटरकोशा,के.जी.,60.0,70.0,65.0
2921,2026-01-28,माछा सुकेको,के.जी.,800.0,1000.0,900.0
2922,2026-01-28,मूला रातो,के.जी.,25.0,30.0,27.5
2923,2026-01-28,मूला सेतो(लोकल),के.जी.,10.0,15.0,12.5
2924,2026-01-28,मेथीको साग,के.जी.,70.0,90.0,80.0
2925,2026-01-28,मेवा(नेपाली),के.जी.,60.0,70.0,65.0
2926,2026-01-28,मेवा(भारतीय),केजी,90.0,110.0,100.0
2927,2026-01-28,मौसम,के.जी.,110.0,130.0,120.0
2928,2026-01-28,राजा च्याउ,के.जी.,280.0,300.0,290.0
2929,2026-01-28,रातो बन्दा,के.जी.,110.0,130.0,120.0
2930,2026-01-28,रायो साग,के.जी.,15.0,30.0,21.25
2931,2026-01-28,रुख टमाटर,केजी,230.0,250.0,240.0
2932,2026-01-28,लप्सी,के.जी.,100.0,120.0,110.0
2933,2026-01-28,लसुन सुकेको चाइनिज,के.जी.,200.0,220.0,210.0
2934,2026-01-28,लसुन हरियो,के.जी.,40.0,70.0,55.0
2935,2026-01-28,लौका,के.जी.,70.0,80.0,75.0
2936,2026-01-28,सखरखण्ड,के.जी.,60.0,70.0,65.0
2937,2026-01-28,सजिवन,के.जी.,200.0,220.0,210.0
2938,2026-01-28,सलगम,के.जी.,50.0,60.0,55.0
2939,2026-01-28,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2940,2026-01-28,सुन्तला(नेपाली),के.जी.,140.0,180.0,165.0
2941,2026-01-28,सेतो मूला(हाइब्रीड),केजी,15.0,20.0,17.5
2942,2026-01-28,सेलरी,के.जी.,180.0,200.0,190.0
2943,2026-01-28,सौफको साग,के.जी.,70.0,90.0,80.0
2944,2026-01-28,स्कूस,के.जी.,70.0,80.0,75.0
2945,2026-01-28,स्ट्रबेरी भुईऐसेलु,के.जी.,450.0,550.0,500.0
2946,2026-01-28,स्थानीय काउली(ज्यापु),केजी,80.0,100.0,90.0
2947,2026-01-28,स्याउ(झोले),के.जी.,220.0,280.0,250.0
2948,2026-01-28,स्याउ(फूजी),के जी,280.0,330.0,305.0
2949,2026-01-28,हरियो धनिया,के.जी.,40.0,80.0,52.0
2950,2026-01-28,हरियो फर्सी(डल्लो),केजी,30.0,40.0,34.17
2951,2026-01-29,अदुवा,के.जी.,100.0,120.0,110.0
2952,2026-01-29,अनार,के.जी.,300.0,350.0,325.0
2953,2026-01-29,अमला,के.जी,90.0,100.0,95.0
2954,2026-01-29,आभोकाडो,के.जी,250.0,350.0,300.0
2955,2026-01-29,आलु रातो(भारतीय),के जी,23.0,25.0,24.0
2956,2026-01-29,आलु रातो(लाम्चो),के.जी.,25.0,30.0,27.5
2957,2026-01-29,इमली,के.जी.,170.0,180.0,175.0
2958,2026-01-29,काउली तराई,के.जी.,40.0,55.0,48.75
2959,2026-01-29,काउली स्थानिय,के.जी.,40.0,60.0,49.29
2960,2026-01-29,काक्रो(लोकल),के.जी.,50.0,70.0,57.5
2961,2026-01-29,काक्रो(हाइब्रीड),के जी,40.0,50.0,45.0
2962,2026-01-29,कागती,के.जी.,80.0,110.0,95.0
2963,2026-01-29,किनु,के.जी.,115.0,130.0,122.5
2964,2026-01-29,किवि,केजी,220.0,260.0,240.0
2965,2026-01-29,केरा(नेपाली),दर्जन,140.0,160.0,150.0
2966,2026-01-29,खुर्सानी हरियो(अकबरे),के जी,450.0,550.0,500.0
2967,2026-01-29,खुर्सानी हरियो(बुलेट),के जी,120.0,130.0,125.0
2968,2026-01-29,खुर्सानी हरियो(माछे),के जी,60.0,70.0,65.0
2969,2026-01-29,खुर्सानी हरियो(लाम्चो),के जी,100.0,120.0,112.5
2970,2026-01-29,खु्र्सानी सुकेको,के.जी.,360.0,420.0,390.0
2971,2026-01-29,गाजर(तराई),केजी,35.0,45.0,40.0
2972,2026-01-29,गाजर(लोकल),के.जी.,40.0,50.0,45.0
2973,2026-01-29,गान्टे मूला,के.जी.,50.0,60.0,55.0
2974,2026-01-29,गुन्दुक,के.जी.,320.0,350.0,335.0
2975,2026-01-29,गोलभेडा ठूलो(भारतीय),केजी,75.0,85.0,80.0
2976,2026-01-29,गोलभेडा सानो(टनेल),के जी,30.0,50.0,40.0
2977,2026-01-29,गोलभेडा सानो(तराई),के जी,35.0,45.0,39.17
2978,2026-01-29,गोलभेडा सानो(भारतीय),के जी,35.0,43.0,38.0
2979,2026-01-29,गोलभेडा सानो(लोकल),के.जी.,20.0,25.0,22.5
2980,2026-01-29,ग्याठ कोबी,के.जी.,60.0,70.0,65.0
2981,2026-01-29,घिउ सिमी(राजमा),केजी,120.0,130.0,125.0
2982,2026-01-29,घिउ सिमी(लोकल),के.जी.,100.0,120.0,110.0
2983,2026-01-29,घिउ सिमी(हाइब्रीड),केजी,80.0,100.0,90.0
2984,2026-01-29,चमसूरको साग,के.जी.,60.0,70.0,65.0
2985,2026-01-29,चुकुन्दर,के.जी.,55.0,65.0,60.0
2986,2026-01-29,च्याउ(कन्य),के.जी.,70.0,100.0,85.0
2987,2026-01-29,च्याउ(डल्ले),के जी,300.0,350.0,325.0
2988,2026-01-29,छ्यापी सुकेको,के.जी.,130.0,160.0,145.0
2989,2026-01-29,छ्यापी हरियो,के.जी.,160.0,200.0,180.0
2990,2026-01-29,जिरीको साग,के.जी.,80.0,90.0,85.0
2991,2026-01-29,जुनार,के.जी.,110.0,130.0,120.0
2992,2026-01-29,टाटे सिमी,के.जी.,80.0,90.0,85.0
2993,2026-01-29,तरबुजा(हरियो),के.जी.,80.0,90.0,85.0
2994,2026-01-29,तरुल,के.जी.,70.0,80.0,75.0
2995,2026-01-29,ताजा माछा(छडी),के जी,230.0,250.0,240.0
2996,2026-01-29,ताजा माछा(बचुवा),के जी,260.0,280.0,270.0
2997,2026-01-29,ताजा माछा(रहु),के जी,320.0,340.0,330.0
2998,2026-01-29,तामा,के.जी.,110.0,120.0,115.0
2999,2026-01-29,तितो करेला,के.जी.,160.0,180.0,170.0
3000,2026-01-29,तोफु,के.जी.,130.0,150.0,140.0
3001,2026-01-29,नासपाती(चाइनिज),केजी,220.0,250.0,235.0
3002,2026-01-29,निबुवा,के.जी.,60.0,70.0,65.0
3003,2026-01-29,परवर(तराई),केजी,220.0,240.0,230.0
3004,2026-01-29,पार्सले,के.जी.,500.0,600.0,550.0
3005,2026-01-29,पालूगो साग,के.जी.,50.0,60.0,55.0
3006,2026-01-29,पिंडालू,के.जी.,50.0,65.0,57.5
3007,2026-01-29,पुदीना,के.जी.,300.0,350.0,325.0
3008,2026-01-29,प्याज सुकेको (भारतीय),के.जी.,42.0,44.0,43.0
3009,2026-01-29,प्याज हरियो,के.जी.,40.0,60.0,50.0
3010,2026-01-29,फर्सी पाकेको,के.जी.,40.0,50.0,45.0
3011,2026-01-29,फर्सी हरियो(लाम्चो),के.जी.,25.0,30.0,27.5
3012,2026-01-29,बकूला,के.जी.,75.0,90.0,83.75
3013,2026-01-29,बन्दा(तराई),केजी,40.0,50.0,45.0
3014,2026-01-29,बन्दा(नरिवल),केजी,35.0,50.0,42.5
3015,2026-01-29,बन्दा(लोकल),के.जी.,55.0,70.0,62.5
3016,2026-01-29,बरेला,के.जी.,45.0,55.0,50.0
3017,2026-01-29,ब्रोकाउली,के.जी.,40.0,60.0,52.5
3018,2026-01-29,भन्टा डल्लो,के.जी.,60.0,70.0,65.0
3019,2026-01-29,भन्टा लाम्चो,के.जी.,50.0,60.0,56.25
3020,2026-01-29,भिण्डी,के.जी.,120.0,130.0,122.5
3021,2026-01-29,भुई कटहर,प्रति गोटा,145.0,155.0,150.0
3022,2026-01-29,भेडे खु्र्सानी,के.जी.,60.0,85.0,73.75
3023,2026-01-29,मटरकोशा,के.जी.,55.0,70.0,62.5
3024,2026-01-29,माछा सुकेको,के.जी.,800.0,1000.0,900.0
3025,2026-01-29,मूला रातो,के.जी.,25.0,35.0,30.0
3026,2026-01-29,मूला सेतो(लोकल),के.जी.,10.0,15.0,12.5
3027,2026-01-29,मेथीको साग,के.जी.,80.0,90.0,85.0
3028,2026-01-29,मेवा(नेपाली),के.जी.,60.0,70.0,65.0
3029,2026-01-29,मेवा(भारतीय),केजी,90.0,110.0,100.0
3030,2026-01-29,मौसम,के.जी.,110.0,130.0,120.0
3031,2026-01-29,राजा च्याउ,के.जी.,280.0,300.0,290.0
3032,2026-01-29,रातो बन्दा,के.जी.,110.0,130.0,120.0
3033,2026-01-29,रायो साग,के.जी.,15.0,30.0,22.5
3034,2026-01-29,रुख टमाटर,केजी,230.0,250.0,240.0
3035,2026-01-29,लप्सी,के.जी.,100.0,120.0,110.0
3036,2026-01-29,लसुन सुकेको चाइनिज,के.जी.,200.0,220.0,207.5
3037,2026-01-29,लसुन हरियो,के.जी.,50.0,70.0,60.0
3038,2026-01-29,लौका,के.जी.,70.0,80.0,75.0
3039,2026-01-29,सखरखण्ड,के.जी.,60.0,70.0,65.0
3040,2026-01-29,सजिवन,के.जी.,200.0,220.0,210.0
3041,2026-01-29,सलगम,के.जी.,50.0,60.0,55.0
3042,2026-01-29,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
3043,2026-01-29,सुन्तला(नेपाली),के.जी.,140.0,180.0,168.0
3044,2026-01-29,सेतो मूला(हाइब्रीड),केजी,15.0,20.0,18.25
3045,2026-01-29,सेलरी,के.जी.,180.0,200.0,190.0
3046,2026-01-29,सौफको साग,के.जी.,80.0,90.0,85.0
3047,2026-01-29,स्कूस,के.जी.,70.0,80.0,75.0
3048,2026-01-29,स्ट्रबेरी भुईऐसेलु,के.जी.,450.0,550.0,500.0
3049,2026-01-29,स्थानीय काउली(ज्यापु),केजी,80.0,100.0,90.0
3050,2026-01-29,स्याउ(झोले),के.जी.,220.0,280.0,250.0
3051,2026-01-29,स्याउ(फूजी),के जी,280.0,350.0,315.0
3052,2026-01-29,हरियो धनिया,के.जी.,40.0,60.0,50.0
3053,2026-01-29,हरियो फर्सी(डल्लो),केजी,30.0,35.0,31.67
3054,2026-01-30,अदुवा,के.जी.,100.0,120.0,110.0
3055,2026-01-30,अनार,के.जी.,300.0,350.0,325.0
3056,2026-01-30,अमला,के.जी,90.0,100.0,95.0
3057,2026-01-30,आभोकाडो,के.जी,250.0,350.0,300.0
3058,2026-01-30,आलु रातो(भारतीय),के जी,23.0,25.0,24.0
3059,2026-01-30,आलु रातो(लाम्चो),के.जी.,25.0,28.0,26.67
3060,2026-01-30,इमली,के.जी.,170.0,180.0,175.0
3061,2026-01-30,काउली तराई,के.जी.,40.0,55.0,47.5
3062,2026-01-30,काउली स्थानिय,के.जी.,45.0,55.0,50.0
3063,2026-01-30,काक्रो(लोकल),के.जी.,50.0,65.0,57.5
3064,2026-01-30,काक्रो(हाइब्रीड),के जी,40.0,50.0,45.0
3065,2026-01-30,किनु,के.जी.,100.0,130.0,115.0
3066,2026-01-30,किवि,केजी,220.0,260.0,240.0
3067,2026-01-30,केरा(नेपाली),दर्जन,140.0,160.0,150.0
3068,2026-01-30,खुर्सानी हरियो(अकबरे),के जी,450.0,600.0,525.0
3069,2026-01-30,खुर्सानी हरियो(बुलेट),के जी,130.0,150.0,140.0
3070,2026-01-30,खुर्सानी हरियो(माछे),के जी,70.0,90.0,80.0
3071,2026-01-30,खुर्सानी हरियो(लाम्चो),के जी,110.0,130.0,120.0
3072,2026-01-30,खु्र्सानी सुकेको,के.जी.,360.0,420.0,390.0
3073,2026-01-30,गाजर(तराई),केजी,35.0,45.0,40.0
3074,2026-01-30,गाजर(लोकल),के.जी.,40.0,50.0,45.0
3075,2026-01-30,गान्टे मूला,के.जी.,50.0,60.0,55.0
3076,2026-01-30,गुन्दुक,के.जी.,320.0,350.0,335.0
3077,2026-01-30,गोलभेडा ठूलो(भारतीय),केजी,70.0,80.0,75.0
3078,2026-01-30,गोलभेडा सानो(टनेल),के जी,30.0,45.0,37.5
3079,2026-01-30,गोलभेडा सानो(तराई),के जी,35.0,45.0,40.0
3080,2026-01-30,गोलभेडा सानो(भारतीय),के जी,25.0,35.0,30.0
3081,2026-01-30,गोलभेडा सानो(लोकल),के.जी.,22.0,32.0,27.0
3082,2026-01-30,ग्याठ कोबी,के.जी.,60.0,70.0,65.0
3083,2026-01-30,घिउ सिमी(राजमा),केजी,120.0,130.0,125.0
3084,2026-01-30,घिउ सिमी(लोकल),के.जी.,100.0,120.0,110.0
3085,2026-01-30,घिउ सिमी(हाइब्रीड),केजी,80.0,100.0,90.0
3086,2026-01-30,चमसूरको साग,के.जी.,50.0,60.0,55.0
3087,2026-01-30,चुकुन्दर,के.जी.,50.0,70.0,60.0
3088,2026-01-30,च्याउ(कन्य),के.जी.,70.0,100.0,85.0
3089,2026-01-30,च्याउ(डल्ले),के जी,300.0,350.0,325.0
3090,2026-01-30,छ्यापी सुकेको,के.जी.,130.0,160.0,145.0
3091,2026-01-30,छ्यापी हरियो,के.जी.,160.0,200.0,180.0
3092,2026-01-30,जिरीको साग,के.जी.,80.0,90.0,85.0
3093,2026-01-30,जुनार,के.जी.,120.0,130.0,125.0
3094,2026-01-30,टाटे सिमी,के.जी.,90.0,100.0,95.0
3095,2026-01-30,तरबुजा(हरियो),के.जी.,80.0,90.0,85.0
3096,2026-01-30,तरुल,के.जी.,50.0,70.0,60.0
3097,2026-01-30,ताजा माछा(छडी),के जी,230.0,250.0,240.0
3098,2026-01-30,ताजा माछा(बचुवा),के जी,260.0,280.0,270.0
3099,2026-01-30,ताजा माछा(रहु),के जी,320.0,340.0,330.0
3100,2026-01-30,तामा,के.जी.,110.0,120.0,115.0
3101,2026-01-30,तितो करेला,के.जी.,170.0,190.0,180.0
3102,2026-01-30,तोफु,के.जी.,130.0,150.0,140.0
3103,2026-01-30,नासपाती(चाइनिज),केजी,220.0,250.0,235.0
3104,2026-01-30,निबुवा,के.जी.,60.0,110.0,80.0
3105,2026-01-30,परवर(तराई),केजी,220.0,240.0,230.0
3106,2026-01-30,पार्सले,के.जी.,500.0,600.0,550.0
3107,2026-01-30,पालूगो साग,के.जी.,50.0,60.0,55.0
3108,2026-01-30,पिंडालू,के.जी.,50.0,65.0,57.5
3109,2026-01-30,पुदीना,के.जी.,300.0,350.0,325.0
3110,2026-01-30,प्याज सुकेको (भारतीय),के.जी.,40.0,42.0,41.0
3111,2026-01-30,प्याज हरियो,के.जी.,40.0,60.0,50.0
3112,2026-01-30,फर्सी पाकेको,के.जी.,40.0,50.0,45.0
3113,2026-01-30,फर्सी हरियो(लाम्चो),के.जी.,18.0,30.0,25.25
3114,2026-01-30,बकूला,के.जी.,75.0,90.0,82.5
